COD_TIPO_RAPPORTO,TIPO_RAPPORTO,COD_PRESTAZIONE,DESC_PRESTAZIONE,ANNO,NUMERO
1,STRUTTURA DIRETTAMENTE GESTITA,9738,RIMOZIONE DI SUTURA DI TESTA E COLLO,2017,13
1,STRUTTURA DIRETTAMENTE GESTITA,9771,RIMOZIONE DI DISPOSITIVO CONTRACCETTIVO INTRAUTERINO,2017,97
1,STRUTTURA DIRETTAMENTE GESTITA,9788,"RIMOZIONE DI DISPOSITIVO ESTERNO DI IMMOBILIZZAZIONE RIMOZIONE DI SUPPORTO, GESSO, STECCA",2017,4462
1,STRUTTURA DIRETTAMENTE GESTITA,97881,RIMOZIONE DI TRAZIONE (RIMOZIONE DI FILI DI KIRSCHNER),2017,308
1,STRUTTURA DIRETTAMENTE GESTITA,97882,RIMOZIONE DI MEZZI DI SINTESI,2017,86
1,STRUTTURA DIRETTAMENTE GESTITA,9802,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'ESOFAGO, SENZA INCISIONE INCLUSO: ENDOSCOPIA",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9803,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLO STOMACO  E DALL'INTESTINUO TENUE, SENZA INCISIONE IN",2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,9811,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'ORECCHIO, SENZA INCISIONE",2017,128
1,STRUTTURA DIRETTAMENTE GESTITA,9816,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALL'UTERO, SENZA INCISIONE INCLUSO: ISTEROSCOPIA ESCLUSO:",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9817,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DALLA VAGINA, SENZA INCISIONE",2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,9818,"RIMOZIONE DI CORPO ESTRANEO INTRALUMINALE DA STOMA ARTIFICIALE, SENZA INCISIONE",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9820,"RIMOZIONE DI CORPO ESTRANEO, NAS",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9821,"RIMOZIONE DI CORPO ESTRANEO SUPERFICIALE DALL'OCCHIO, SENZA INCISIONE",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9822,"RIMOZIONE DI CORPO ESTRANEO SUPERFICIALE DA TESTA E COLLO, SENZA INCISIONE RIMOZIONE DI CORPO ESTRAN",2017,4
1,STRUTTURA DIRETTAMENTE GESTITA,9823,"RIMOZIONE DI CORPO ESTRANEO DALLA VULVA, SENZA INCISIONE",2017,44
1,STRUTTURA DIRETTAMENTE GESTITA,9828,"RIMOZIONE DI CORPO ESTRANEO DAL PIEDE, SENZA INCISIONE",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9829,"RIMOZIONE DI CORPO ESTRANEO DALL'ARTO INFERIORE ECCETTO IL PIEDE, SENZA INCISIONE",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,99061,INFUSIONE DI FATTORI DELLA COAGULAZIONE,2017,119
1,STRUTTURA DIRETTAMENTE GESTITA,99071,TRASFUSIONE DI SANGUE O EMOCOMPONENTI,2017,1966
1,STRUTTURA DIRETTAMENTE GESTITA,9912,IMMUNIZZAZIONE PER ALLERGIA DESENSIBILIZZAZIONE,2017,354
1,STRUTTURA DIRETTAMENTE GESTITA,99121,"IMMUNIZZAZIONE PER ALLERGIA: DESENSIBILIZZAZIONE  FASE DI INDUZIONE, PER SINGOLO ACCESSO",2017,1338
1,STRUTTURA DIRETTAMENTE GESTITA,99141,INFUSIONE DI IMMUNOGLOBULINE ENDOVENA,2017,17
1,STRUTTURA DIRETTAMENTE GESTITA,9915,INFUSIONE PARENTERALE DI SOSTANZE NUTRIZIONALI CONCENTRATE (TPN-PPN),2017,1774
1,STRUTTURA DIRETTAMENTE GESTITA,9923,INIEZIONE DI STEROIDI INIEZIONE DI CORTISONE IMPIANTO SOTTODERMICO DI PROGESTERONE IMPIANTO SOTTODER,2017,130
1,STRUTTURA DIRETTAMENTE GESTITA,99239,TERAPIA CON FLEBOCLISI ESCLUSO IL FARMACO,2017,825
1,STRUTTURA DIRETTAMENTE GESTITA,99241,INFUSIONE DI SOSTANZE ORMONALI,2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,9925,"INIEZIONE O INFUSIONE DI SOSTANZE CHEMIOTERAPICHE PER TUMORE, NON CLASSIFICATE ALTROVE",2017,347
1,STRUTTURA DIRETTAMENTE GESTITA,99251,PRESTAZIONE AMBULATORIALE COMPLESSA PER INIEZIONE O INFUSIONE DI SOSTANZE CHEMIOTERAPICHE . INCLUDE,2017,115
1,STRUTTURA DIRETTAMENTE GESTITA,99252,INIEZIONE O INFUSIONE DI SOSTANZE CHEMIOTERAPICHE (TERAPIA SISTEMICA). INCLUDE VISITA ONCOLOGICA E A,2017,1545
1,STRUTTURA DIRETTAMENTE GESTITA,99253,TERAPIA DI SUPPORTO IN CORSO DI INIEZIONE O INFUSIONE DI SOSTANZE CHEMIOTERAPICHE FARMACO ESCLUSO,2017,806
1,STRUTTURA DIRETTAMENTE GESTITA,9929,INIEZIONE O INFUZIONE DI ALTRE SOSTANZE TERAPEUTICHE INCLUSO: INIEZIONE O INFUSIONE SOMMINISTRATA PE,2017,2167
1,STRUTTURA DIRETTAMENTE GESTITA,99291,INIEZIONE PERINERVOSA,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,99292,INIEZIONE PERIARTERIOSA,2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,99293,INFILTRAZIONE PERINEALE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,99294,INFILTRAZIONE MEDICAMENTOSA DEL PENE,2017,167
1,STRUTTURA DIRETTAMENTE GESTITA,99295,INIEZIONE ENDOCAVERNOSA DI FARMACI,2017,37
1,STRUTTURA DIRETTAMENTE GESTITA,99297,MESOTERAPIA,2017,234
1,STRUTTURA DIRETTAMENTE GESTITA,99299,INIEZIONE DI TOSSINA BOTULINICA,2017,596
1,STRUTTURA DIRETTAMENTE GESTITA,9929A,SEDAZIONE COSCIENTE PER ESAME ENDOSCOPICO,2017,12526
1,STRUTTURA DIRETTAMENTE GESTITA,9971,PLASMAFERESI TERAPEUTICA,2017,84
1,STRUTTURA DIRETTAMENTE GESTITA,9973,ERITROAFERESI TERAPEUTICA,2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,99732,SALASSO TERAPEUTICO CON SACCHE SINGOLE,2017,1087
1,STRUTTURA DIRETTAMENTE GESTITA,9974,PIASTRINOAFERESI TERAPEUTICA,2017,305
1,STRUTTURA DIRETTAMENTE GESTITA,99751,ALTRO  99751,2017,11117
1,STRUTTURA DIRETTAMENTE GESTITA,99752,ALTRO  99752,2017,1300
1,STRUTTURA DIRETTAMENTE GESTITA,99755,ALTRO  99755,2017,112
1,STRUTTURA DIRETTAMENTE GESTITA,99764,ALTRO  99764,2017,51155
1,STRUTTURA DIRETTAMENTE GESTITA,99771,ALTRO  99771,2017,6911
1,STRUTTURA DIRETTAMENTE GESTITA,997711,ALTRO  997711,2017,24754
1,STRUTTURA DIRETTAMENTE GESTITA,9982,"TERAPIA A LUCE ULTRAVIOLETTA ATTINOTERAPIA FOTOTERAPIA SELETTIVA UV  (UVA, UVB) PER CICLO DI SEI SED",2017,2847
1,STRUTTURA DIRETTAMENTE GESTITA,99822,FOTOBALNEOTERAPIA (PER SEDUTA MAX 20') COMPRESI I FARMACI,2017,217
1,STRUTTURA DIRETTAMENTE GESTITA,9991,AGOPUNTURA PER ANESTESIA,2017,33
1,STRUTTURA DIRETTAMENTE GESTITA,9992,ALTRA AGOPUNTURA  ESCLUSO: QUELLA CON MOXA REVULSIVANTE (93.35.1),2017,2310
1,STRUTTURA DIRETTAMENTE GESTITA,99933,VALUTAZIONE DELLA COMPOSIZIONE CORPOREA CON METODICA BIA (IMPEDENZOMETRIA),2017,88
1,STRUTTURA DIRETTAMENTE GESTITA,9994,MASSAGGIO PROSTATICO,2017,198
1,STRUTTURA DIRETTAMENTE GESTITA,99961,RACCOLTA DI SPERMA PER INSEMINAZIONE ARTIFICIALE,2017,541
1,STRUTTURA DIRETTAMENTE GESTITA,99971,SPLINTAGGIO PER GRUPPO DI QUATTRO DENTI,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,99972,"TRATTAMENTI PER APPLICAZIONE DI PROTESI RIMOVIBILE RIBASAMENTO CON METODO DIRETTO O INDIRETTO, AGGIU",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,99984,"INQUADRAMENTO DIAGNOSTICO RINITE ALLERGICA COMPRENSIVO DI VISITA MEDICA, TEST PERCUTANEI ED INTRACUT",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,99985,"INQUADRAMENTO DIAGNOSTICO ASMA BRONCHIALE COMPRENSIVO DI: VISITA, TEST PERCUTANEI ED INTRACUTANEI A",2017,345
1,STRUTTURA DIRETTAMENTE GESTITA,99986,"INQUADRAMENTO DIAGNOSTICO PER DISTURBI RESPIRATORI NEL SONNO COMPRENSIVO DI: VISITA, POLISONNOGRAMMA",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,99991,LASER TERAPIA ANTALGICA PER SEDUTA (CICLO DI DIECI SEDUTE),2017,33434
1,STRUTTURA DIRETTAMENTE GESTITA,999999,ALTRE PRESTAZIONI,2017,496
1,STRUTTURA DIRETTAMENTE GESTITA,ALC01,CONSULENZA ALCOOL. PER COMMISSIONE MED.-LEGALE AZIENDALE,2017,432
1,STRUTTURA DIRETTAMENTE GESTITA,T1101,PROCEDURA DI CONCENTRATO ERITROCITARIO PRIVO DI BUFFY COAT,2017,2177
1,STRUTTURA DIRETTAMENTE GESTITA,T1201,PROCEDURA DI UNITA' DI PLASMA DA AFERESI,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,T1202,PROCEDURA DI PLASMA FRESCO CONGELATO (PER UNITA'),2017,13
1,STRUTTURA DIRETTAMENTE GESTITA,T1303,PROCEDURA DI CONCENTRATO PIASTRINICO DA POOL DI BUFFY COAT (X UNITA'),2017,13
1,STRUTTURA DIRETTAMENTE GESTITA,T2004,IRRADIAZIONE DI UNITA' DI EMOCOMPONENTI,2017,51
1,STRUTTURA DIRETTAMENTE GESTITA,V001,VISIONE ESAMI,2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,V502,CIRCONCISIONE RITUALE,2017,16
1,STRUTTURA DIRETTAMENTE GESTITA,Y2782,CUTE E/O TESSUTI MOLLI - SENO PILONIDALE,2017,31
1,STRUTTURA DIRETTAMENTE GESTITA,Y2802,DIGERENTE - APPENDICECTOMIA SEMPLICE,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,Y2822,DIGERENTE - COLECISTECTOMIA SEMPLICE,2017,56
1,STRUTTURA DIRETTAMENTE GESTITA,Y3022,LINGUA - RESEZIONE CUNEIFORME,2017,6
1,STRUTTURA DIRETTAMENTE GESTITA,Y3162,SIEROSE - OMENTECTOMIA E/O BIOPSIA,2017,26
1,STRUTTURA DIRETTAMENTE GESTITA,Y3242,UROGENITALE - CISTI GHIANDOLA BARTOLINI,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y3282,UROGENITALE - OVARIECTOMIA MONOLATERALE E/O BIOPSIA OVARICA E/O RESEZIONE CUNEIFORME,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,Y3302,"UROGENITALE - UTERO, MIOMECTOMIA",2017,21
1,STRUTTURA DIRETTAMENTE GESTITA,Y3482,ALTRO  Y3482,2017,59
1,STRUTTURA DIRETTAMENTE GESTITA,Y3583,ENDOCRINO - EMITIROIDECTOMIA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y3643,OSSO - ASPORTAZIONE DI NEOFORMAZIONE,2017,8
1,STRUTTURA DIRETTAMENTE GESTITA,Y4004,ALTRO  Y4004,2017,18
1,STRUTTURA DIRETTAMENTE GESTITA,Y4144,DIGERENTE - GASTRECTOMIA PARZIALE,2017,8
1,STRUTTURA DIRETTAMENTE GESTITA,Y4164,DIGERENTE - RESEZIONE SEGMENTARIA DEL COLON,2017,41
1,STRUTTURA DIRETTAMENTE GESTITA,Y4184,DIGERENTE - RESEZIONE SEGMENTARIA DEL FEGATO,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y4204,DIGERENTE - RESEZIONE SEGMENTARIA DEL TENUE,2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,Y4404,MAMMELLA - MASTECTOMIA SOTTOCUTANEA SEMPLICE,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,Y4624,"RESPIRATORIO - POLMONE, RESEZIONE ATIPICA",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y4844,UROGENITALE - ISTERECTOMIA SEMPLICE,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,Y4864,UROGENITALE - ISTEROANNESSIECTOMIA PER FIBROMATOSI,2017,15
1,STRUTTURA DIRETTAMENTE GESTITA,Y4924,UROGENITALE - OVARIECTOMIA BILATERALE,2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,Y4944,UROGENITALE - OVARIECTOMIA MONOLATERALE CON SALPINGECTOMIA,2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,Y5225,DIGERENTE - EMICOLECTOMIA CON LINFOADENECTOMIA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y5265,DIGERENTE - GASTRECTOMIA TOTALE ALLARGATA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y5365,MAMMELLA - MASTECTOMIA RADICALE (HALSTED O PATEY),2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,Y5405,MAMMELLA - QUADRANTECTOMIA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y5565,ALTRO  Y5565,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y5725,UROGENITALE - ORCHIOFUNICOLECTOMIA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,Y5846,ESAME AUTOPTICO,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,Y7367,ALTRO  Y7367,2017,772
